,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09,taxonomy
Otu1893,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloronema
Otu2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu1221,0,4,0,3,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,5,8,1,5,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111;uncultured bacterium
Otu1154,0,3,3,1,10,2,5,2,1,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,4,2,0,3,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
Otu1508,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu1723,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
Otu1565,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Actinospicaceae;Actinospica
Otu586,2,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,0,0,2,0,5,1,2,1,2,1,2,4,1,5,2,1,6,0,11,4,3,0,0,1,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured
Otu3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;uncultured bacterium
Otu538,3,0,1,0,3,0,0,1,1,1,2,2,4,5,4,1,7,1,9,0,6,1,0,0,0,1,4,4,4,6,4,8,0,0,7,0,2,0,0,0,0,1,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura
Otu589,0,1,0,0,0,0,0,0,0,2,4,0,10,13,2,5,1,1,0,2,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu1073,0,0,3,4,0,2,7,2,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,1,5,1,0,2,Bacteria;Firmicutes;Clostridia;Halanaerobiales;ODP1230B8.23;uncultured bacterium
Otu1283,4,0,0,0,1,1,0,0,1,0,2,1,0,2,0,0,1,1,0,1,1,1,0,3,2,0,4,1,4,9,8,2,3,0,2,5,2,0,0,0,0,0,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum
Otu1680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
Otu472,0,0,0,0,0,0,0,0,4,1,0,0,3,1,0,0,2,0,4,3,3,4,0,0,6,0,0,5,0,0,6,1,0,0,0,0,1,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
Otu2364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;uncultured bacterium
Otu875,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
Otu2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781
Otu303,0,1,2,32,7,6,2,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,5,4,5,10,2,Bacteria;Acidobacteria;Subgroup 2;uncultured bacterium
Otu621,4,0,0,0,2,0,0,0,1,2,1,1,1,0,2,2,0,5,5,0,0,3,2,0,1,7,3,1,10,16,4,8,4,1,9,1,6,1,0,0,1,0,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;uncultured bacterium
Otu3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
Otu1450,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
Otu122,2,13,19,20,28,24,2,51,5,10,2,29,3,14,10,7,5,2,0,2,2,1,1,3,0,1,0,1,0,0,0,1,0,11,2,2,0,5,7,54,9,21,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Parafilimonas
Otu360,0,2,1,7,0,2,0,5,1,2,0,1,0,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,14,4,2,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
Otu1751,0,0,0,0,2,2,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales
Otu1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu2531,1,0,0,0,2,3,0,1,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;uncultured
Otu484,14,6,1,0,0,2,0,0,20,7,12,10,6,6,8,10,9,2,23,23,9,3,8,25,4,14,6,12,7,6,10,8,11,2,15,8,10,6,2,2,2,10,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter;uncultured bacterium
Otu294,2,0,4,1,0,0,0,0,7,1,0,1,1,1,0,1,1,4,1,8,3,4,1,1,4,1,0,1,4,0,4,2,3,0,6,4,10,1,0,0,0,2,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;uncultured bacterium
Otu1340,0,0,0,3,1,0,1,2,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,6,1,Bacteria;Acidobacteria;Subgroup 6;uncultured Acidobacteria bacterium
Otu486,0,1,1,0,7,1,0,7,0,3,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,2,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;uncultured bacterium
Otu2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured
Otu2726,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;uncultured bacterium
Otu2970,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Saccharibacteria;uncultured bacterium
Otu361,7,1,1,0,0,1,0,2,3,1,1,0,0,0,1,0,0,6,10,1,1,4,7,1,1,12,31,3,6,12,9,16,3,0,21,79,9,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter;uncultured bacterium
Otu1596,0,1,0,1,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,11,1,Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101 soil group;uncultured bacterium
Otu3246,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,Bacteria;Planctomycetes;BD7-11;uncultured bacterium
Otu3094,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu1304,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured bacterium
Otu708,0,4,1,0,3,3,0,7,0,1,1,5,1,0,6,9,3,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,2,1,0,0,1,0,3,0,3,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
Otu1891,0,0,0,0,0,0,0,3,0,3,1,0,0,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura
Otu2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
Otu3109,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,1,0,0,4,5,0,0,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu2812,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,3,1,1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium
Otu2678,0,3,1,0,0,3,2,4,1,1,0,3,1,4,1,1,2,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,1,5,0,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Iamia;uncultured bacterium
Otu550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,7,0,1,3,0,0,0,0,5,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales
Otu1013,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;uncultured bacterium
Otu1247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium
Otu1271,0,6,1,1,0,0,0,2,6,0,0,1,0,2,1,2,0,0,3,5,0,1,1,0,0,2,0,0,0,2,0,1,0,1,1,1,0,1,1,2,2,3,Bacteria;Verrucomicrobia;OPB35 soil group;uncultured bacterium
Otu2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu3291,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41
Otu2395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;uncultured bacterium
Otu86,0,6,16,8,2,4,13,5,5,10,21,22,13,15,3,12,12,1,2,30,8,6,3,23,27,0,2,16,1,1,2,2,0,9,0,2,3,16,7,13,0,16,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;uncultured;uncultured bacterium
Otu2322,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu391,0,2,2,1,2,0,0,11,0,6,2,1,2,5,4,16,3,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,3,0,1,0,1,1,5,5,5,Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium
Otu3238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;uncultured actinobacterium
Otu2068,0,1,0,0,0,0,0,0,0,1,0,2,3,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium
Otu778,0,4,2,0,0,0,0,1,1,0,1,1,5,3,2,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,3,0,0,1,0,0,1,3,6,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum
Otu1552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium
Otu771,0,1,1,3,1,5,4,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,3,1,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;uncultured bacterium
Otu857,0,1,3,5,3,6,7,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Granulicella
Otu3335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
Otu102,30,10,9,3,4,4,3,12,39,17,32,4,25,26,14,13,13,28,30,32,37,34,39,15,21,20,11,23,36,32,10,15,17,6,31,8,22,11,1,3,6,10,Bacteria;Chloroflexi;TK10
Otu2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;uncultured
Otu1116,0,0,3,1,0,3,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Granulicella
Otu1579,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
Otu52,56,0,2,1,1,1,0,1,10,1,10,1,1,2,4,0,19,58,2,10,39,44,41,2,9,67,6,87,24,2,21,13,1,0,3,2,11,1,1,4,1,4,Bacteria
Otu504,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,Bacteria;Cyanobacteria;Cyanobacteria
Otu2679,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Bacteria;Cyanobacteria;Melainabacteria;Obscuribacterales;uncultured bacterium
Otu2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;H16;uncultured bacterium
Otu762,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,0,0,Bacteria;Chloroflexi;Ktedonobacteria;B12-WMSP1
Otu228,11,12,0,0,1,1,0,2,14,7,2,1,0,1,8,8,10,1,1,5,2,1,15,2,0,0,3,1,1,0,1,0,0,2,2,1,3,0,0,0,9,13,Bacteria;Acidobacteria;Subgroup 6;uncultured Acidobacteria bacterium
Otu1291,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,1,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Actinobacteria;TakashiAC-B11;uncultured bacterium
Otu295,28,12,1,2,3,1,3,4,20,17,2,2,3,4,31,8,21,15,12,4,16,22,50,1,9,14,15,19,18,22,8,14,11,2,24,14,15,1,1,3,4,17,Bacteria;Acidobacteria;Subgroup 6;uncultured bacterium
Otu2511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured bacterium
Otu2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas
Otu2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria;Tectomicrobia;uncultured bacterium
Otu1679,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,1,1,0,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41;uncultured bacterium
Otu1752,1,5,1,5,5,5,3,3,1,1,1,3,0,0,7,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,3,0,10,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Rhizomicrobium;uncultured bacterium
Otu2370,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bacteria;Armatimonadetes;uncultured;uncultured bacterium
Otu1823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);RB41;uncultured bacterium
Otu2458,0,1,0,1,3,4,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
Otu1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chloroflexi;TK10;uncultured bacterium
Otu3208,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bacteria;Firmicutes;Clostridia;Halanaerobiales;ODP1230B8.23;uncultured bacterium
Otu2063,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Isosphaera;uncultured bacterium
Otu2093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,5,0,0,0,0,3,0,0,0,0,0,Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;uncultured bacterium
Otu704,2,1,0,0,0,1,0,1,6,5,9,1,7,0,2,0,8,0,6,5,11,5,2,2,8,1,0,0,2,6,10,1,4,1,8,0,20,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
Otu1134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21;uncultured bacterium
Otu33,12,28,14,5,15,2,1,20,57,24,48,27,22,19,24,36,8,2,5,28,10,5,8,21,17,5,0,10,1,1,3,2,0,50,2,2,0,5,2,18,41,49,Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium
Otu721,0,1,1,6,2,1,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,3,Bacteria;Acidobacteria;Subgroup 2;uncultured bacterium
Otu3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;uncultured bacterium
Otu2460,4,0,0,1,1,0,0,1,0,0,1,0,0,1,3,1,2,3,1,0,0,0,9,1,1,3,1,0,2,3,2,6,0,1,2,1,0,1,2,0,1,1,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured bacterium
Otu1104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium
Otu2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium
Otu340,2,5,12,6,7,5,3,6,3,7,2,6,1,3,4,3,7,2,2,3,6,8,6,1,8,1,2,0,2,3,2,1,16,3,12,2,0,6,5,6,3,11,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
Otu1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781
Otu2366,0,1,2,0,0,1,3,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,1,3,0,Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;uncultured bacterium
