,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2727,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Otu656,2,1,0,1,0,1,1,2,4,3,3,0,0,1,2,3,3,2,5,6,6,7,0,2,1,1,1,2,1,2,1,0,5,1,3,2,1,1,0,1,0,3
Otu1640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Otu1525,3,2,0,0,0,2,0,0,14,0,2,1,0,0,4,0,3,0,0,0,4,3,12,1,3,4,2,1,4,0,1,5,0,0,0,0,2,2,0,1,1,2
Otu686,0,2,5,12,4,0,0,1,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,5,0,1
Otu2450,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Otu1492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,2,0,0,1,1,0,2,0,2,1,4,0,0,0,0,0
Otu2,583,16,16,14,16,11,21,8,216,129,201,19,54,69,120,18,295,436,329,172,341,447,448,44,313,661,156,551,494,144,531,446,66,14,288,50,452,22,10,27,15,25
Otu2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu209,1,2,5,26,29,7,14,19,0,0,1,6,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,9,0,1,0,3,16,13,1,1
Otu2927,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0
Otu2658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2379,3,18,9,0,6,3,4,11,5,5,16,9,2,6,10,5,6,5,4,5,5,7,4,0,15,5,9,9,2,11,7,8,9,5,5,6,3,13,2,5,5,18
Otu1635,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
Otu834,0,2,7,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,3,0,1
Otu2731,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Otu2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu1090,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
Otu1900,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2
Otu950,2,0,0,0,0,0,0,0,1,3,0,0,0,0,5,0,5,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
Otu1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1965,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Otu424,0,0,1,0,2,0,1,0,0,0,30,8,0,3,1,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,1
Otu1832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,2,0,4,0,0,0,0,0
Otu525,1,4,9,6,14,11,1,4,0,10,2,2,1,8,6,17,4,0,1,0,1,1,1,1,2,0,0,3,0,3,0,0,7,3,0,0,1,4,11,8,4,5
Otu2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Otu2739,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0
Otu2518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0
Otu952,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,1,1,0,0,2,0,0,0,0,0,0,0
Otu572,0,2,5,19,10,21,27,1,1,0,2,4,1,3,1,3,0,1,1,3,4,0,0,2,0,0,1,0,0,0,1,0,0,9,0,0,0,7,6,5,4,0
Otu747,0,4,4,0,0,0,0,0,0,0,1,2,2,10,1,5,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,3
Otu2640,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Otu2214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
Otu3020,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Otu1075,0,5,0,2,0,1,1,1,5,2,0,0,0,0,4,4,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9,3
Otu2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0
Otu830,1,0,0,0,0,0,0,1,4,6,0,0,0,0,4,0,1,2,0,0,0,4,0,0,3,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
Otu1614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,15,0,0,0,0,0
Otu2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu687,2,3,0,0,1,1,0,3,4,3,1,1,6,1,6,0,6,1,0,1,5,3,4,1,4,0,15,2,5,3,10,9,2,0,14,11,8,1,1,0,1,4
Otu175,0,16,21,20,23,21,17,23,1,0,2,18,7,11,7,15,0,0,1,1,2,0,1,1,0,1,1,0,0,0,1,0,0,13,0,0,0,7,16,20,5,20
Otu3172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu1176,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1068,1,0,1,3,4,11,4,0,0,0,1,9,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,6,3,2,0
Otu489,0,2,6,1,3,3,2,2,1,0,1,2,3,2,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8,1,0,0,5,4,4,3,3
Otu5,18,15,16,6,4,9,8,6,19,60,46,28,91,53,15,15,29,148,167,56,47,69,17,146,64,73,118,57,122,132,256,221,121,4,174,64,195,54,8,14,4,22
Otu1349,1,4,7,2,11,18,1,7,0,4,1,1,3,8,5,15,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,5,1,1,0,6,1,0,1,5
Otu1523,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
Otu1803,0,5,1,3,3,2,1,2,2,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,4
Otu1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1503,0,3,1,5,2,1,0,2,0,0,0,7,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,3,0,2
Otu1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0
Otu2165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0
Otu2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu604,3,4,1,0,5,0,1,4,5,1,2,0,0,0,7,4,2,0,0,0,2,4,1,0,2,0,0,1,0,0,1,1,0,1,5,0,0,0,1,1,0,2
Otu1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,5,0,0,0,0,0
Otu2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Otu559,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,0,0,2,14,12,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
Otu292,0,2,6,24,10,12,16,8,0,3,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,7,9,2,5
Otu3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Otu3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu2848,0,1,0,0,0,2,0,0,2,0,5,2,0,0,0,2,0,0,0,1,2,0,0,8,1,1,2,4,3,4,1,0,2,0,1,4,0,3,0,0,0,1
Otu1576,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1110,3,8,0,0,0,0,0,1,12,5,7,0,7,5,5,6,1,1,1,0,2,3,3,0,1,0,0,0,1,5,1,2,1,1,4,0,0,0,0,4,7,6
Otu351,2,1,0,0,0,0,0,0,4,1,4,2,0,2,7,2,5,0,22,13,51,3,4,1,6,2,0,6,1,0,0,0,1,0,1,0,1,0,0,0,3,0
Otu1627,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Otu415,3,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,1,8,3,1,2,4,1,1,1,8,6,6,3,1,1,3,0,2,3,5,0,1,0,0,0
Otu3193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
Otu3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu103,10,4,2,1,1,0,0,0,15,9,35,4,12,8,5,3,5,7,24,33,17,10,8,3,9,24,7,15,23,35,16,23,13,1,11,1,16,0,1,1,1,4
Otu1331,3,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,3,0,0,3,1,0,0,2,2,6,3,1,2,3,0,0,1,0,1,0,0,0,0,0
Otu1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,3,0,0,5,2,0,0,0,0,0
Otu3123,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Otu1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0
Otu748,4,1,0,0,0,0,0,0,7,1,0,0,0,0,0,1,2,1,0,1,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu2615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,7,0,0,0,0,0
Otu2991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0
Otu2446,0,1,0,0,0,0,0,0,0,3,0,0,1,1,2,0,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
Otu1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0
Otu1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu714,1,5,1,0,0,0,0,2,6,2,3,0,4,4,9,8,2,2,0,6,1,3,3,2,5,0,4,2,0,1,2,0,1,0,0,3,2,0,1,0,5,3
Otu2176,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3
Otu2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
Otu2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1214,0,4,0,0,0,0,0,14,1,3,0,0,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1
Otu3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Otu2896,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
Otu493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,23,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Otu627,0,0,2,3,0,5,14,3,0,0,0,19,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,11,2,0,1
Otu117,10,2,2,3,0,3,0,2,7,7,2,5,23,7,11,2,7,9,24,6,12,9,8,13,8,16,37,18,16,17,45,19,20,2,33,55,14,2,1,2,1,4
Otu2686,0,7,7,18,22,46,44,7,0,1,2,5,1,6,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,8,0,0,0,2,7,13,5,14
Otu1815,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Otu960,1,0,0,0,0,0,0,1,1,4,3,0,8,3,0,5,1,0,1,12,3,0,1,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu2082,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Otu2693,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu870,1,2,0,0,1,0,0,4,1,3,0,3,1,8,4,2,2,0,1,0,0,0,0,2,1,0,2,0,1,13,0,1,2,1,0,6,0,0,0,1,0,3
Otu1374,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Otu814,2,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,3,0,1,2,1,0,2,0,1,2,0,0,5,3,1,0,0,1,0,0
Otu2217,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu2655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2609,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,4,1,1,3,4,3,2,0,0,0,0,1,0,0,0,0,0
Otu842,4,8,4,0,2,2,1,10,2,13,5,2,3,11,8,4,4,1,1,0,1,1,0,2,2,0,0,0,0,3,2,1,7,3,2,1,1,2,2,4,7,10
Otu1539,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,3,2,0,3,0,2,0,0,0,0,0
Otu383,0,0,0,11,0,0,4,1,0,1,0,15,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,4,0,0
Otu3298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1974,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu1150,1,1,1,0,2,0,1,0,2,1,1,3,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,1
Otu2940,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,1,1,1,0,4,0,3,1,0,1,3,1,0,2,0,0,0,0,1,0,0,1,0,0
Otu839,0,0,0,0,0,0,0,0,4,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2386,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu2697,1,0,3,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
Otu886,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Otu6,34,6,12,9,13,8,8,5,27,61,28,9,22,37,49,25,39,65,56,42,23,129,39,12,80,47,41,60,80,39,20,38,515,5,49,21,43,29,13,6,4,11
Otu1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,1,0,0,0,0,0
Otu931,0,2,0,0,0,0,0,0,0,1,2,2,2,1,0,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,2
Otu588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,3,1,2,6,2,6,3,4,1,1,0,8,0,0,0,0,0
Otu3296,0,2,5,3,3,2,6,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0
Otu1216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,1,10,1,1,6,0,4,9,0,0,0,0,0,0,0,0,0,0
Otu571,0,7,12,18,2,5,11,3,1,0,0,12,9,10,1,6,2,0,1,4,2,0,2,8,2,2,2,3,0,1,1,2,8,8,1,2,1,6,15,11,4,3
Otu218,0,0,1,0,0,1,0,0,0,1,0,0,0,5,1,0,1,1,17,0,0,2,0,0,0,2,17,1,4,6,6,0,8,0,3,13,3,0,0,0,0,0
Otu463,0,2,0,1,2,0,0,2,0,2,9,1,4,6,3,4,1,0,2,2,4,0,1,6,4,0,0,5,1,0,0,0,0,2,1,2,0,2,0,1,1,2
Otu3032,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Otu2198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu3147,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
Otu3207,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Otu2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,11,1
Otu2533,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,2,1,0,0,0,0,1,0
Otu720,7,1,0,0,0,0,0,0,3,1,0,0,0,0,6,0,3,0,5,0,2,3,4,0,5,1,2,6,0,1,1,1,1,0,1,0,0,0,0,0,1,0
Otu50,8,28,41,20,53,21,16,74,2,5,16,57,12,13,3,15,13,11,8,10,7,11,10,8,4,6,5,4,4,2,6,6,2,27,2,1,6,23,45,37,24,38
Otu849,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,2,0,0,2,1,1,1,0,1,1,0,1,2,1,0,0,0,0,2,0,5,0,0,0,0,0
Otu221,0,20,22,34,14,64,9,32,0,1,0,9,1,0,3,4,2,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,0,16,7,2,2,5,16,46,7,22
Otu2934,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
Otu1261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0
Otu2764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2564,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Otu2025,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,8,0
Otu1293,1,4,1,0,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,1
Otu174,4,14,5,5,9,24,2,25,8,14,1,8,8,9,15,26,17,0,4,0,3,2,4,4,4,1,6,6,1,0,2,1,2,17,1,10,4,4,6,17,15,17
Otu682,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,0,0,4,1,0,1,0,2,4,3,3,2,1,0,0,2,0,0,0,1,6,2,0,0,0,0,0
Otu670,3,2,0,0,1,0,0,0,0,1,1,0,0,1,5,2,4,5,2,5,1,3,5,3,2,2,2,3,1,2,2,1,4,0,1,0,2,0,0,1,0,0
